"","record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
"2770",1099899,1,1,1902,71.6432,34.2572,"Brasília","BRA","Brazil","15.27S","47.50W"
"2780",1099909,11,1,1902,73.2218,33.1052,"Brasília","BRA","Brazil","15.27S","47.50W"
"2790",1099919,9,1,1903,72.4622,33.8396,"Brasília","BRA","Brazil","15.27S","47.50W"
"2800",1099929,7,1,1904,64.8374,35.7656,"Brasília","BRA","Brazil","15.27S","47.50W"
"2810",1099939,5,1,1905,72.4568,34.1978,"Brasília","BRA","Brazil","15.27S","47.50W"
"2820",1099949,3,1,1906,70.7828,32.9594,"Brasília","BRA","Brazil","15.27S","47.50W"
"2830",1099959,1,1,1907,71.1536,33.6938,"Brasília","BRA","Brazil","15.27S","47.50W"
"2840",1099969,11,1,1907,72.0104,32.9,"Brasília","BRA","Brazil","15.27S","47.50W"
"2850",1099979,9,1,1908,74.1128,33.098,"Brasília","BRA","Brazil","15.27S","47.50W"
"2860",1099989,7,1,1909,66.0542,34.8386,"Brasília","BRA","Brazil","15.27S","47.50W"
"2870",1099999,5,1,1910,67.8668,33.1718,"Brasília","BRA","Brazil","15.27S","47.50W"
"2880",1100009,3,1,1911,70.2284,33.062,"Brasília","BRA","Brazil","15.27S","47.50W"
"2890",1100019,1,1,1912,71.7728,33.6524,"Brasília","BRA","Brazil","15.27S","47.50W"
"2900",1100029,11,1,1912,71.3714,33.611,"Brasília","BRA","Brazil","15.27S","47.50W"
"2910",1100039,9,1,1913,72.86,33.3032,"Brasília","BRA","Brazil","15.27S","47.50W"
"2920",1100049,7,1,1914,68.9432,33.6308,"Brasília","BRA","Brazil","15.27S","47.50W"
"2930",1100059,5,1,1915,73.3946,33.8828,"Brasília","BRA","Brazil","15.27S","47.50W"
"2940",1100069,3,1,1916,70.9556,33.3518,"Brasília","BRA","Brazil","15.27S","47.50W"
"2950",1100079,1,1,1917,69.9548,33.0962,"Brasília","BRA","Brazil","15.27S","47.50W"
"2960",1100089,11,1,1917,70.7252,33.5246,"Brasília","BRA","Brazil","15.27S","47.50W"
"2970",1100099,9,1,1918,72.7232,32.8226,"Brasília","BRA","Brazil","15.27S","47.50W"
"2980",1100109,7,1,1919,66.9542,35.0906,"Brasília","BRA","Brazil","15.27S","47.50W"
"2990",1100119,5,1,1920,68.2106,33.485,"Brasília","BRA","Brazil","15.27S","47.50W"
"3000",1100129,3,1,1921,72.4622,32.891,NA,"",NA,"15.27S","47.50W"
"3010",1100139,1,1,1922,71.771,32.7362,"Brasília","BRA","Brazil","15.27S","47.50W"
"3020",1100149,11,1,1922,71.321,33.467,"Brasília","BRA","Brazil","15.27S","47.50W"
"3030",1100159,9,1,1923,71.1878,36.6134,"Brasília","BRA","Brazil","15.27S","47.50W"
"3040",1100169,7,1,1924,66.8336,33.0206,"Brasília","BRA","Brazil","15.27S","47.50W"
"3050",1100179,5,1,1925,70.2788,33.5588,"Brasília","BRA","Brazil","15.27S","47.50W"
"3060",1100189,3,1,1926,72.302,33.0224,"Brasília","BRA","Brazil","15.27S","47.50W"
"3070",1100199,1,1,1927,72.5432,33.656,"Brasília","BRA","Brazil","15.27S","47.50W"
"3080",1100209,11,1,1927,73.229,34.169,"Brasília","BRA","Brazil","15.27S","47.50W"
"3090",1100219,9,1,1928,73.2164,33.2294,"Brasília","BRA","Brazil","15.27S","47.50W"
"3100",1100229,7,1,1929,66.4124,33.2924,"Brasília","BRA","Brazil","15.27S","47.50W"
"3110",1100239,5,1,1930,70.2914,33.1556,"Brasília","BRA","Brazil","15.27S","47.50W"
"3120",1100249,3,1,1931,71.8052,33.1196,"Brasília","BRA","Brazil","15.27S","47.50W"
"3130",1100259,1,1,1932,70.1006,32.8532,"Brasília","BRA","Brazil","15.27S","47.50W"
"3140",1100269,11,1,1932,72.6818,33.7982,"Brasília","BRA","Brazil","15.27S","47.50W"
"3150",1100279,9,1,1933,74.0642,32.5958,"Brasília","BRA","Brazil","15.27S","47.50W"
"3160",1100289,7,1,1934,66.2504,32.9324,"Brasília","BRA","Brazil","15.27S","47.50W"
"3170",1100299,5,1,1935,68.3798,32.7416,"Brasília","BRA","Brazil","15.27S","47.50W"
"3180",1100309,3,1,1936,72.7538,32.9306,"Brasília","BRA","Brazil","15.27S","47.50W"
"3190",1100319,1,1,1937,72.131,32.7326,"Brasília","BRA","Brazil","15.27S","47.50W"
"3200",1100329,11,1,1937,72.7502,33.116,"Brasília","BRA","Brazil","15.27S","47.50W"
"3210",1100339,9,1,1938,73.3784,33.3806,"Brasília","BRA","Brazil","15.27S","47.50W"
"3220",1100349,7,1,1939,66.2558,33.1196,"Brasília","BRA","Brazil","15.27S","47.50W"
"3230",1100359,5,1,1940,71.9132,32.27,"Brasília","BRA","Brazil","15.27S","47.50W"
"3240",1100369,3,1,1941,72.8006,33.1106,"Brasília","BRA","Brazil","15.27S","47.50W"
"3250",1100379,1,1,1942,73.9544,32.5184,"Brasília","BRA","Brazil","15.27S","47.50W"
"3260",1100389,11,1,1942,71.7404,34.2986,"Brasília","BRA","Brazil","15.27S","47.50W"
"3270",1100399,9,1,1943,71.2706,33.5264,"Brasília","BRA","Brazil","15.27S","47.50W"
"3280",1100409,7,1,1944,66.2684,32.8514,"Brasília","BRA","Brazil","15.27S","47.50W"
"3290",1100419,5,1,1945,66.965,32.8676,"Brasília","BRA","Brazil","15.27S","47.50W"
"3300",1100429,3,1,1946,72.9122,32.891,"Brasília","BRA","Brazil","15.27S","47.50W"
"3310",1100439,1,1,1947,73.4306,33.6866,"Brasília","BRA","Brazil","15.27S","47.50W"
"3320",1100449,11,1,1947,69.5462,35.5208,"Brasília","BRA","Brazil","15.27S","47.50W"
"3330",1100459,9,1,1948,73.931,33.0818,"Brasília","BRA","Brazil","15.27S","47.50W"
"3340",1100469,7,1,1949,66.4916,33.314,"Brasília","BRA","Brazil","15.27S","47.50W"
"3350",1100479,5,1,1950,69.602,33.5228,"Brasília","BRA","Brazil","15.27S","47.50W"
"3360",1100489,3,1,1951,73.688,33.647,"Brasília","BRA","Brazil","15.27S","47.50W"
"3370",1100499,1,1,1952,73.2002,33.3464,"Brasília","BRA","Brazil","15.27S","47.50W"
"3380",1100509,11,1,1952,72.6692,32.4842,"Brasília","BRA","Brazil","15.27S","47.50W"
"3390",1100519,9,1,1953,74.1578,34.3058,"Brasília","BRA","Brazil","15.27S","47.50W"
"3400",1100529,7,1,1954,67.181,32.7092,"Brasília","BRA","Brazil","15.27S","47.50W"
"3410",1100539,5,1,1955,69.971,33.0692,"Brasília","BRA","Brazil","15.27S","47.50W"
"3420",1100549,3,1,1956,72.1292,32.5022,"Brasília","BRA","Brazil","15.27S","47.50W"
"3430",1100559,1,1,1957,70.8674,32.4482,"Brasília","BRA","Brazil","15.27S","47.50W"
"3440",1100569,11,1,1957,72.3056,32.8748,"Brasília","BRA","Brazil","15.27S","47.50W"
"3450",1100579,9,1,1958,73.139,32.8568,"Brasília","BRA","Brazil","15.27S","47.50W"
"3460",1100589,7,1,1959,68.6678,32.603,"Brasília","BRA","Brazil","15.27S","47.50W"
"3470",1100599,5,1,1960,68.4482,32.9108,"Brasília","BRA","Brazil","15.27S","47.50W"
"3480",1100609,3,1,1961,73.2002,32.5166,"Brasília","BRA","Brazil","15.27S","47.50W"
"3490",1100619,1,1,1962,72.4046,32.459,"Brasília","BRA","Brazil","15.27S","47.50W"
"3500",1100629,11,1,1962,72.9716,32.3006,"Brasília","BRA","Brazil","15.27S","47.50W"
"3510",1100639,9,1,1963,75.3782,33.1232,"Brasília","BRA","Brazil","15.27S","47.50W"
"3520",1100649,7,1,1964,66.3296,32.7758,"Brasília","BRA","Brazil","15.27S","47.50W"
"3530",1100659,5,1,1965,71.024,32.7848,"Brasília","BRA","Brazil","15.27S","47.50W"
"3540",1100669,3,1,1966,72.4874,32.603,"Brasília","BRA","Brazil","15.27S","47.50W"
"3550",1100679,1,1,1967,72.9374,32.3222,"Brasília","BRA","Brazil","15.27S","47.50W"
"3560",1100689,11,1,1967,71.4902,32.6354,"Brasília","BRA","Brazil","15.27S","47.50W"
"3570",1100699,9,1,1968,72.608,32.9162,"Brasília","BRA","Brazil","15.27S","47.50W"
"3580",1100709,7,1,1969,68.1332,32.4806,"Brasília","BRA","Brazil","15.27S","47.50W"
"3590",1100719,5,1,1970,71.1482,32.6156,"Brasília","BRA","Brazil","15.27S","47.50W"
"3600",1100729,3,1,1971,73.0976,32.8622,"Brasília","BRA","Brazil","15.27S","47.50W"
"3610",1100739,1,1,1972,72.284,32.9252,"Brasília","BRA","Brazil","15.27S","47.50W"
"3620",1100749,11,1,1972,73.418,32.3942,"Brasília","BRA","Brazil","15.27S","47.50W"
"3630",1100759,9,1,1973,74.75,32.4644,"Brasília","BRA","Brazil","15.27S","47.50W"
"3640",1100769,7,1,1974,66.6356,32.5868,"Brasília","BRA","Brazil","15.27S","47.50W"
"3650",1100779,5,1,1975,69.1808,32.5418,"Brasília","BRA","Brazil","15.27S","47.50W"
"3660",1100789,3,1,1976,72.4658,32.3834,"Brasília","BRA","Brazil","15.27S","47.50W"
"3670",1100799,1,1,1977,71.384,32.6174,"Brasília","BRA","Brazil","15.27S","47.50W"
"3680",1100809,11,1,1977,72.9086,32.5328,"Brasília","BRA","Brazil","15.27S","47.50W"
"3690",1100819,9,1,1978,72.7952,32.432,"Brasília","BRA","Brazil","15.27S","47.50W"
"3700",1100829,7,1,1979,67.8578,32.6876,"Brasília","BRA","Brazil","15.27S","47.50W"
"3710",1100839,5,1,1980,71.2778,32.8694,"Brasília","BRA","Brazil","15.27S","47.50W"
"3720",1100849,3,1,1981,73.2992,32.3456,"Brasília","BRA","Brazil","15.27S","47.50W"
"3730",1100859,1,1,1982,71.1536,32.6264,"Brasília","BRA","Brazil","15.27S","47.50W"
"3740",1100869,11,1,1982,74.732,33.0692,"Brasília","BRA","Brazil","15.27S","47.50W"
"3750",1100879,9,1,1983,74.687,33.0044,"Brasília","BRA","Brazil","15.27S","47.50W"
"3760",1100889,7,1,1984,68.9,32.4554,"Brasília","BRA","Brazil","15.27S","47.50W"
"3770",1100899,5,1,1985,71.6486,32.324,"Brasília","BRA","Brazil","15.27S","47.50W"
"3780",1100909,3,1,1986,73.1444,32.4788,"Brasília","BRA","Brazil","15.27S","47.50W"
"3790",1100919,1,1,1987,73.7834,32.7506,"Brasília","BRA","Brazil","15.27S","47.50W"
"3800",1100929,11,1,1987,73.1678,32.5022,"Brasília","BRA","Brazil","15.27S","47.50W"
"3810",1100939,9,1,1988,75.2504,32.9432,"Brasília","BRA","Brazil","15.27S","47.50W"
"3820",1100949,7,1,1989,67.0568,32.3924,"Brasília","BRA","Brazil","15.27S","47.50W"
"3830",1100959,5,1,1990,70.9592,32.4896,"Brasília","BRA","Brazil","15.27S","47.50W"
"3840",1100969,3,1,1991,72.3614,32.3582,"Brasília","BRA","Brazil","15.27S","47.50W"
"3850",1100979,1,1,1992,71.6234,32.3978,"Brasília","BRA","Brazil","15.27S","47.50W"
"3860",1100989,11,1,1992,71.3984,32.5544,"Brasília","BRA","Brazil","15.27S","47.50W"
"3870",1100999,9,1,1993,75.2054,32.3366,"Brasília","BRA","Brazil","15.27S","47.50W"
"3880",1101009,7,1,1994,68.0846,32.6444,"Brasília","BRA","Brazil","15.27S","47.50W"
"3890",1101019,5,1,1995,71.3948,32.4752,"Brasília","BRA","Brazil","15.27S","47.50W"
"3900",1101029,3,1,1996,73.4018,32.324,"Brasília","BRA","Brazil","15.27S","47.50W"
"3910",1101039,1,1,1997,71.564,32.2574,"Brasília","BRA","Brazil","15.27S","47.50W"
"3920",1101049,11,1,1997,75.5726,32.2394,"Brasília","BRA","Brazil","15.27S","47.50W"
"3930",1101059,9,1,1998,77.4032,32.7362,"Brasília","BRA","Brazil","15.27S","47.50W"
"3940",1101069,7,1,1999,70.0808,32.4482,"Brasília","BRA","Brazil","15.27S","47.50W"
"3950",1101079,5,1,2000,71.5658,32.5814,"Brasília","BRA","Brazil","15.27S","47.50W"
"3960",1101089,3,1,2001,73.319,32.3132,"Brasília","BRA","Brazil","15.27S","47.50W"
"3970",1101099,1,1,2002,73.1552,32.7218,"Brasília","BRA","Brazil","15.27S","47.50W"
"3980",1101109,11,1,2002,75.1982,32.5202,"Brasília","BRA","Brazil","15.27S","47.50W"
"3990",1101119,9,1,2003,75.0884,32.7308,"Brasília","BRA","Brazil","15.27S","47.50W"
"4000",1101129,7,1,2004,68.621,33.6974,"Brasília","BRA","Brazil","15.27S","47.50W"
"4010",1101139,5,1,2005,70.5452,32.4986,"Brasília","BRA","Brazil","15.27S","47.50W"
"4020",1101149,3,1,2006,72.815,32.3132,"Brasília","BRA","Brazil","15.27S","47.50W"
"4030",1101159,1,1,2007,73.9238,32.5364,"Brasília","BRA","Brazil","15.27S","47.50W"
"4040",1101169,11,1,2007,75.5438,32.4806,"Brasília","BRA","Brazil","15.27S","47.50W"
"4050",1101179,9,1,2008,75.8948,32.9162,"Brasília","BRA","Brazil","15.27S","47.50W"
"4060",1101189,7,1,2009,70.6406,32.6696,"Brasília","BRA","Brazil","15.27S","47.50W"
"4070",1101199,5,1,2010,73.067,32.5994,"Brasília","BRA","Brazil","15.27S","47.50W"
"4080",1101209,3,1,2011,72.8366,32.6246,"Brasília","BRA","Brazil","15.27S","47.50W"
"4090",1101219,1,1,2012,71.0996,32.7074,"Brasília","BRA","Brazil","15.27S","47.50W"
"4100",1101229,11,1,2012,73.0616,32.567,"Brasília","BRA","Brazil","15.27S","47.50W"
"4110",1101239,9,1,2013,NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
"4120",1346844,10,1,1832,62.3768,35.78,"Canoas","BRA","Brazil","29.74S","51.69W"
"4130",1346854,8,1,1833,56.6456,36.068,"Canoas","BRA","Brazil","29.74S","51.69W"
"4140",1346864,6,1,1834,53.4992,36.4712,"Canoas","BRA","Brazil","29.74S","51.69W"
"4150",1346874,4,1,1835,63.3668,35.9942,"Canoas","BRA","Brazil","29.74S","51.69W"
"4160",1346884,2,1,1836,73.8248,35.3552,"Canoas","BRA","Brazil","29.74S","51.69W"
"4170",1346894,12,1,1836,71.618,35.9474,"Canoas","BRA","Brazil","29.74S","51.69W"
"4180",1346904,10,1,1837,61.6802,36.113,"Canoas","BRA","Brazil","29.74S","51.69W"
"4190",1346914,8,1,1838,55.373,36.7772,"Canoas","BRA","Brazil","29.74S","51.69W"
"4200",1346924,6,1,1839,53.9978,35.0906,"Canoas","BRA","Brazil","29.74S","51.69W"
"4210",1346934,4,1,1840,64.2236,35.753,"Canoas","BRA","Brazil","29.74S","51.69W"
"4220",1346944,2,1,1841,72.5288,34.781,"Canoas","BRA","Brazil","29.74S","51.69W"
"4230",1346954,12,1,1841,70.2158,35.9492,"Canoas","BRA","Brazil","29.74S","51.69W"
"4240",1346964,10,1,1842,61.9736,34.763,"Canoas","BRA","Brazil","29.74S","51.69W"
"4250",1346974,8,1,1843,56.4296,35.4722,"Canoas","BRA","Brazil","29.74S","51.69W"
"4260",1346984,6,1,1844,NA,NA,"Canoas","BRA","Brazil","29.74S","51.69W"
"4270",1346994,4,1,1845,NA,NA,"Canoas","BRA","Brazil","29.74S","51.69W"
"4280",1347004,2,1,1846,NA,NA,"Canoas","BRA","Brazil","29.74S","51.69W"
"4290",1347014,12,1,1846,NA,NA,"Canoas","BRA","Brazil","29.74S","51.69W"
"4300",1347024,10,1,1847,NA,NA,"Canoas","BRA","Brazil","29.74S","51.69W"
"4310",1347034,8,1,1848,NA,NA,"Canoas","BRA","Brazil","29.74S","51.69W"
"4320",1347044,6,1,1849,NA,NA,"Canoas","BRA","Brazil","29.74S","51.69W"
"4330",1347054,4,1,1850,NA,NA,"Canoas","BRA","Brazil","29.74S","51.69W"
"4340",1347064,2,1,1851,74.0714,34.6766,"Canoas","BRA","Brazil","29.74S","51.69W"
"4350",1347074,12,1,1851,71.6126,36.7934,"Canoas","BRA","Brazil","29.74S","51.69W"
"4360",1347084,10,1,1852,62.9996,34.9088,"Canoas","BRA","Brazil","29.74S","51.69W"
"4370",1347094,8,1,1853,57.5294,35.0942,"Canoas","BRA","Brazil","29.74S","51.69W"
"4380",1347104,6,1,1854,55.0256,35.5478,"Canoas","BRA","Brazil","29.74S","51.69W"
"4390",1347114,4,1,1855,66.2,35.1284,"Canoas","BRA","Brazil","29.74S","51.69W"
"4400",1347124,2,1,1856,71.7548,34.3598,"Canoas","BRA","Brazil","29.74S","51.69W"
"4410",1347134,12,1,1856,71.0348,35.4182,"Canoas","BRA","Brazil","29.74S","51.69W"
"4420",1347144,10,1,1857,63.563,35.4686,"Canoas","BRA","Brazil","29.74S","51.69W"
"4430",1347154,8,1,1858,56.2118,34.268,"Canoas","BRA","Brazil","29.74S","51.69W"
"4440",1347164,6,1,1859,55.535,34.4606,"Canoas","BRA","Brazil","29.74S","51.69W"
"4450",1347174,4,1,1860,63.0608,36.5972,"Canoas","BRA","Brazil","29.74S","51.69W"
"4460",1347184,2,1,1861,73.7366,34.0016,"Canoas","BRA","Brazil","29.74S","51.69W"
"4470",1347194,12,1,1861,70.4318,35.7458,"Canoas","BRA","Brazil","29.74S","51.69W"
"4480",1347204,10,1,1862,62.4362,33.9062,"Canoas","BRA","Brazil","29.74S","51.69W"
"4490",1347214,8,1,1863,55.49,34.412,"Canoas","BRA","Brazil","29.74S","51.69W"
"4500",1347224,6,1,1864,55.0256,34.7,"Canoas","BRA","Brazil","29.74S","51.69W"
"4510",1347234,4,1,1865,64.7078,34.1384,"Canoas","BRA","Brazil","29.74S","51.69W"
"4520",1347244,2,1,1866,72.1886,34.8116,"Canoas","BRA","Brazil","29.74S","51.69W"
"4530",1347254,12,1,1866,71.6072,34.8746,"Canoas","BRA","Brazil","29.74S","51.69W"
"4540",1347264,10,1,1867,63.446,33.8864,"Canoas","BRA","Brazil","29.74S","51.69W"
"4550",1347274,8,1,1868,57.6608,34.4192,"Canoas","BRA","Brazil","29.74S","51.69W"
"4560",1347284,6,1,1869,55.7906,36.0374,"Canoas","BRA","Brazil","29.74S","51.69W"
"4570",1347294,4,1,1870,64.3766,34.7162,"Canoas","BRA","Brazil","29.74S","51.69W"
"4580",1347304,2,1,1871,73.949,34.4462,"Canoas","BRA","Brazil","29.74S","51.69W"
"4590",1347314,12,1,1871,71.5874,33.6326,"Canoas","BRA","Brazil","29.74S","51.69W"
"4600",1347324,10,1,1872,66.0452,36.7934,"Canoas","BRA","Brazil","29.74S","51.69W"
"4610",1347334,8,1,1873,57.5114,33.71,"Canoas","BRA","Brazil","29.74S","51.69W"
"4620",1347344,6,1,1874,54.8402,35.3246,"Canoas","BRA","Brazil","29.74S","51.69W"
"4630",1347354,4,1,1875,63.7088,34.169,"Canoas","BRA","Brazil","29.74S","51.69W"
"4640",1347364,2,1,1876,73.0778,33.71,"Canoas","BRA","Brazil","29.74S","51.69W"
"4650",1347374,12,1,1876,67.8398,34.628,"Canoas","BRA","Brazil","29.74S","51.69W"
"4660",1347384,10,1,1877,65.8292,33.8918,"Canoas","BRA","Brazil","29.74S","51.69W"
"4670",1347394,8,1,1878,55.7708,34.1204,"Canoas","BRA","Brazil","29.74S","51.69W"
"4680",1347404,6,1,1879,53.9618,34.6244,"Canoas","BRA","Brazil","29.74S","51.69W"
"4690",1347414,4,1,1880,63.194,34.5146,"Canoas","BRA","Brazil","29.74S","51.69W"
"4700",1347424,2,1,1881,73.4126,33.9008,"Canoas","BRA","Brazil","29.74S","51.69W"
"4710",1347434,12,1,1881,72.4244,33.7856,"Canoas","BRA","Brazil","29.74S","51.69W"
"4720",1347444,10,1,1882,65.5988,33.4652,"Canoas","BRA","Brazil","29.74S","51.69W"
"4730",1347454,8,1,1883,54.41,33.3752,"Canoas","BRA","Brazil","29.74S","51.69W"
"4740",1347464,6,1,1884,52.1312,34.3526,"Canoas","BRA","Brazil","29.74S","51.69W"
"4750",1347474,4,1,1885,64.454,34.8836,"Canoas","BRA","Brazil","29.74S","51.69W"
"4760",1347484,2,1,1886,72.2642,33.7532,"Canoas","BRA","Brazil","29.74S","51.69W"
"4770",1347494,12,1,1886,72.1616,34.4606,"Canoas","BRA","Brazil","29.74S","51.69W"
"4780",1347504,10,1,1887,63.4712,33.2456,"Canoas","BRA","Brazil","29.74S","51.69W"
"4790",1347514,8,1,1888,58.3826,33.548,"Canoas","BRA","Brazil","29.74S","51.69W"
"4800",1347524,6,1,1889,52.1312,34.7324,"Canoas","BRA","Brazil","29.74S","51.69W"
"4810",1347534,4,1,1890,64.0904,35.5172,"Canoas","BRA","Brazil","29.74S","51.69W"
"4820",1347544,2,1,1891,74.3144,33.3626,"Canoas","BRA","Brazil","29.74S","51.69W"
"4830",1347554,12,1,1891,71.1104,33.4346,"Canoas","BRA","Brazil","29.74S","51.69W"
"4840",1347564,10,1,1892,63.4802,35.0744,"Canoas","BRA","Brazil","29.74S","51.69W"
"4850",1347574,8,1,1893,52.9682,34.2626,"Canoas","BRA","Brazil","29.74S","51.69W"
"4860",1347584,6,1,1894,50.3312,33.5552,"Canoas","BRA","Brazil","29.74S","51.69W"
"4870",1347594,4,1,1895,64.7672,32.9108,"Canoas","BRA","Brazil","29.74S","51.69W"
"4880",1347604,2,1,1896,72.887,34.0808,"Canoas","BRA","Brazil","29.74S","51.69W"
"4890",1347614,12,1,1896,73.3442,32.9594,"Canoas","BRA","Brazil","29.74S","51.69W"
"4900",1347624,10,1,1897,64.2128,34.079,"Canoas","BRA","Brazil","29.74S","51.69W"
"4910",1347634,8,1,1898,53.2112,33.3518,"Canoas","BRA","Brazil","29.74S","51.69W"
"4920",1347644,6,1,1899,51.8036,34.6118,"Canoas","BRA","Brazil","29.74S","51.69W"
"4930",1347654,4,1,1900,64.4756,33.35,"Canoas","BRA","Brazil","29.74S","51.69W"
"4940",1347664,2,1,1901,73.0958,33.3788,"Canoas","BRA","Brazil","29.74S","51.69W"
"4950",1347674,12,1,1901,71.4992,33.3536,"Canoas","BRA","Brazil","29.74S","51.69W"
"4960",1347684,10,1,1902,62.6828,33.1466,"Canoas","BRA","Brazil","29.74S","51.69W"
"4970",1347694,8,1,1903,56.4422,33.6902,"Canoas","BRA","Brazil","29.74S","51.69W"
"4980",1347704,6,1,1904,53.6936,33.755,"Canoas","BRA","Brazil","29.74S","51.69W"
"4990",1347714,4,1,1905,64.4828,33.1592,"Canoas","BRA","Brazil","29.74S","51.69W"
"5000",1347724,2,1,1906,73.5836,33.359,"Canoas","BRA","Brazil","29.74S","51.69W"
"5010",1347734,12,1,1906,71.7386,33.6182,"Canoas","BRA","Brazil","29.74S","51.69W"
"5020",1347744,10,1,1907,62.411,33.314,"Canoas","BRA","Brazil","29.74S","51.69W"
"5030",1347754,8,1,1908,53.5568,34.2086,"Canoas","BRA","Brazil","29.74S","51.69W"
"5040",1347764,6,1,1909,52.8116,33.827,"Canoas","BRA","Brazil","29.74S","51.69W"
"5050",1347774,4,1,1910,65.2676,34.3508,"Canoas","BRA","Brazil","29.74S","51.69W"
"5060",1347784,2,1,1911,72.7214,33.3662,"Canoas","BRA","Brazil","29.74S","51.69W"
"5070",1347794,12,1,1911,71.4164,33.9674,"Canoas","BRA","Brazil","29.74S","51.69W"
"5080",1347804,10,1,1912,63.1724,33.323,"Canoas","BRA","Brazil","29.74S","51.69W"
"5090",1347814,8,1,1913,58.0856,33.9206,"Canoas","BRA","Brazil","29.74S","51.69W"
"5100",1347824,6,1,1914,60.0314,33.395,"Canoas","BRA","Brazil","29.74S","51.69W"
"5110",1347834,4,1,1915,68.7362,33.404,"Canoas","BRA","Brazil","29.74S","51.69W"
"5120",1347844,2,1,1916,72.4928,34.5578,"Canoas","BRA","Brazil","29.74S","51.69W"
"5130",1347854,12,1,1916,71.4776,33.4418,"Canoas","BRA","Brazil","29.74S","51.69W"
"5140",1347864,10,1,1917,62.258,33.7118,"Canoas","BRA","Brazil","29.74S","51.69W"
"5150",1347874,8,1,1918,56.075,33.4346,"Canoas","BRA","Brazil","29.74S","51.69W"
"5160",1347884,6,1,1919,56.6618,33.647,"Canoas","BRA","Brazil","29.74S","51.69W"
"5170",1347894,4,1,1920,67.5356,33.4238,"Canoas","BRA","Brazil","29.74S","51.69W"
"5180",1347904,2,1,1921,74.2388,33.4454,"Canoas","BRA","Brazil","29.74S","51.69W"
"5190",1347914,12,1,1921,73.6142,33.2132,"Canoas","BRA","Brazil","29.74S","51.69W"
"5200",1347924,10,1,1922,61.2734,33.3536,"Canoas","BRA","Brazil","29.74S","51.69W"
"5210",1347934,8,1,1923,57.5924,33.332,"Canoas","BRA","Brazil","29.74S","51.69W"
"5220",1347944,6,1,1924,55.463,32.8136,"Canoas","BRA","Brazil","29.74S","51.69W"
"5230",1347954,4,1,1925,67.0046,32.945,"Canoas","BRA","Brazil","29.74S","51.69W"
"5240",1347964,2,1,1926,74.3234,33.3014,"Canoas","BRA","Brazil","29.74S","51.69W"
"5250",1347974,12,1,1926,72.743,33.449,"Canoas","BRA","Brazil","29.74S","51.69W"
"5260",1347984,10,1,1927,63.2048,32.666,"Canoas","BRA","Brazil","29.74S","51.69W"
"5270",1347994,8,1,1928,56.138,33.0008,"Canoas","BRA","Brazil","29.74S","51.69W"
"5280",1348004,6,1,1929,53.546,32.8064,"Canoas","BRA","Brazil","29.74S","51.69W"
